minute,value,match_id
90.0,62,15186864
90.5,-54,15186864
1.0,5,15186861
2.0,27,15186861
3.0,17,15186861
4.0,15,15186861
5.0,18,15186861
6.0,17,15186861
7.0,1,15186861
8.0,-41,15186861
9.0,-14,15186861
10.0,-4,15186861
11.0,26,15186861
12.0,12,15186861
13.0,-31,15186861
14.0,-20,15186861
15.0,-38,15186861
16.0,-29,15186861
17.0,-25,15186861
18.0,-28,15186861
19.0,-19,15186861
20.0,-52,15186861
21.0,-37,15186861
22.0,-21,15186861
23.0,-35,15186861
24.0,-20,15186861
25.0,25,15186861
26.0,15,15186861
27.0,10,15186861
28.0,9,15186861
29.0,6,15186861
30.0,40,15186861
31.0,33,15186861
32.0,34,15186861
33.0,53,15186861
34.0,35,15186861
35.0,43,15186861
36.0,7,15186861
37.0,-13,15186861
38.0,-28,15186861
39.0,-13,15186861
40.0,12,15186861
41.0,-13,15186861
42.0,-14,15186861
43.0,-19,15186861
44.0,-36,15186861
45.0,-55,15186861
45.5,-101,15186861
46.0,4,15186861
47.0,5,15186861
48.0,7,15186861
49.0,8,15186861
50.0,47,15186861
51.0,13,15186861
52.0,-24,15186861
53.0,17,15186861
54.0,-50,15186861
55.0,-19,15186861
56.0,16,15186861
57.0,-14,15186861
58.0,-13,15186861
59.0,-30,15186861
60.0,-49,15186861
61.0,-35,15186861
62.0,-43,15186861
63.0,-9,15186861
64.0,5,15186861
65.0,48,15186861
66.0,36,15186861
67.0,32,15186861
68.0,7,15186861
69.0,7,15186861
70.0,4,15186861
71.0,5,15186861
72.0,5,15186861
73.0,21,15186861
74.0,56,15186861
75.0,48,15186861
76.0,100,15186861
77.0,60,15186861
78.0,28,15186861
79.0,11,15186861
80.0,-58,15186861
81.0,-35,15186861
82.0,-13,15186861
83.0,-34,15186861
84.0,42,15186861
85.0,5,15186861
86.0,-53,15186861
87.0,-32,15186861
88.0,-22,15186861
89.0,-28,15186861
90.0,-31,15186861
90.5,9,15186861
1.0,-2,15186744
2.0,-8,15186744
3.0,-44,15186744
4.0,-65,15186744
5.0,-39,15186744
6.0,-23,15186744
7.0,29,15186744
8.0,8,15186744
9.0,-42,15186744
10.0,-13,15186744
11.0,-18,15186744
12.0,-24,15186744
13.0,-40,15186744
14.0,-11,15186744
15.0,31,15186744
16.0,44,15186744
17.0,25,15186744
18.0,14,15186744
19.0,3,15186744
20.0,-4,15186744
21.0,59,15186744
22.0,24,15186744
23.0,9,15186744
24.0,7,15186744
25.0,1,15186744
26.0,-8,15186744
27.0,-15,15186744
28.0,-13,15186744
29.0,-12,15186744
30.0,-11,15186744
31.0,-45,15186744
32.0,60,15186744
33.0,29,15186744
34.0,11,15186744
35.0,-28,15186744
36.0,-20,15186744
37.0,-17,15186744
38.0,-11,15186744
39.0,9,15186744
40.0,-6,15186744
41.0,1,15186744
42.0,34,15186744
43.0,25,15186744
44.0,15,15186744
45.0,10,15186744
45.5,44,15186744
46.0,7,15186744
47.0,-6,15186744
48.0,-7,15186744
49.0,-22,15186744
50.0,-5,15186744
51.0,11,15186744
52.0,13,15186744
53.0,-17,15186744
54.0,-10,15186744
55.0,-7,15186744
56.0,-9,15186744
57.0,-11,15186744
58.0,-10,15186744
59.0,-48,15186744
60.0,-38,15186744
61.0,-39,15186744
62.0,-34,15186744
63.0,-1,15186744
64.0,-7,15186744
65.0,-4,15186744
66.0,-11,15186744
67.0,7,15186744
68.0,-11,15186744
69.0,-27,15186744
70.0,-18,15186744
71.0,-16,15186744
72.0,-12,15186744
73.0,-13,15186744
74.0,-19,15186744
75.0,-16,15186744
76.0,-24,15186744
77.0,-76,15186744
78.0,-54,15186744
79.0,-31,15186744
80.0,-11,15186744
81.0,-11,15186744
82.0,-7,15186744
83.0,-23,15186744
84.0,-43,15186744
85.0,-42,15186744
86.0,-68,15186744
87.0,-94,15186744
88.0,-65,15186744
89.0,-41,15186744
90.0,-36,15186744
90.5,-45,15186744
1.0,-5,15186732
2.0,-2,15186732
3.0,-5,15186732
4.0,-21,15186732
5.0,-16,15186732
6.0,-8,15186732
7.0,-1,15186732
8.0,53,15186732
9.0,38,15186732
10.0,17,15186732
11.0,11,15186732
12.0,25,15186732
13.0,11,15186732
14.0,11,15186732
15.0,15,15186732
16.0,14,15186732
17.0,19,15186732
18.0,7,15186732
19.0,12,15186732
20.0,15,15186732
21.0,6,15186732
22.0,3,15186732
23.0,-19,15186732
24.0,-11,15186732
25.0,-7,15186732
26.0,-4,15186732
27.0,-6,15186732
28.0,-1,15186732
29.0,-6,15186732
30.0,-9,15186732
31.0,-6,15186732
32.0,-4,15186732
33.0,-4,15186732
34.0,-3,15186732
35.0,-2,15186732
36.0,2,15186732
37.0,-35,15186732
38.0,-23,15186732
39.0,-28,15186732
40.0,-76,15186732
41.0,-54,15186732
42.0,-40,15186732
43.0,-1,15186732
44.0,27,15186732
45.0,18,15186732
45.5,-24,15186732
46.0,4,15186732
47.0,38,15186732
48.0,15,15186732
49.0,4,15186732
50.0,-20,15186732
51.0,-27,15186732
52.0,-43,15186732
53.0,-21,15186732
54.0,43,15186732
55.0,-23,15186732
56.0,4,15186732
57.0,8,15186732
58.0,-36,15186732
59.0,-17,15186732
60.0,-1,15186732
61.0,6,15186732
62.0,-23,15186732
63.0,-5,15186732
64.0,-10,15186732
65.0,7,15186732
66.0,37,15186732
67.0,60,15186732
68.0,38,15186732
69.0,67,15186732
70.0,42,15186732
71.0,25,15186732
72.0,16,15186732
73.0,12,15186732
74.0,26,15186732
75.0,13,15186732
76.0,40,15186732
77.0,23,15186732
78.0,-33,15186732
79.0,-39,15186732
80.0,-63,15186732
81.0,-11,15186732
82.0,-8,15186732
83.0,15,15186732
84.0,9,15186732
85.0,8,15186732
86.0,-3,15186732
87.0,-3,15186732
88.0,8,15186732
89.0,1,15186732
90.0,-3,15186732
90.5,-14,15186732
1.0,-8,15186908
2.0,12,15186908
3.0,8,15186908
4.0,-17,15186908
5.0,-7,15186908
6.0,-4,15186908
7.0,-32,15186908
8.0,-21,15186908
9.0,-18,15186908
10.0,-63,15186908
11.0,-42,15186908
12.0,-6,15186908
13.0,-17,15186908
14.0,20,15186908
15.0,4,15186908
16.0,-7,15186908
17.0,-11,15186908
18.0,-29,15186908
19.0,-25,15186908
20.0,-24,15186908
21.0,-22,15186908
22.0,-39,15186908
23.0,-28,15186908
24.0,-16,15186908
25.0,-15,15186908
26.0,-14,15186908
27.0,-39,15186908
28.0,-30,15186908
29.0,-52,15186908
30.0,-34,15186908
31.0,-27,15186908
32.0,24,15186908
33.0,-16,15186908
34.0,-12,15186908
35.0,-17,15186908
36.0,-21,15186908
37.0,-40,15186908
38.0,-32,15186908
39.0,-15,15186908
40.0,27,15186908
41.0,8,15186908
42.0,-12,15186908
43.0,-14,15186908
44.0,31,15186908
45.0,12,15186908
45.5,31,15186908
46.0,4,15186908
47.0,2,15186908
48.0,10,15186908
49.0,-10,15186908
50.0,-1,15186908
51.0,-15,15186908
52.0,-18,15186908
53.0,-19,15186908
54.0,-53,15186908
55.0,-9,15186908
56.0,8,15186908
57.0,6,15186908
58.0,-12,15186908
59.0,-19,15186908
60.0,16,15186908
61.0,-10,15186908
62.0,-12,15186908
63.0,13,15186908
64.0,-42,15186908
65.0,-20,15186908
66.0,-11,15186908
67.0,10,15186908
68.0,-32,15186908
69.0,-16,15186908
70.0,-10,15186908
71.0,-10,15186908
72.0,-7,15186908
73.0,4,15186908
74.0,23,15186908
75.0,6,15186908
76.0,-15,15186908
77.0,-14,15186908
78.0,-10,15186908
79.0,18,15186908
80.0,6,15186908
81.0,12,15186908
82.0,16,15186908
83.0,8,15186908
84.0,6,15186908
85.0,17,15186908
86.0,10,15186908
87.0,-37,15186908
88.0,-22,15186908
89.0,-9,15186908
90.0,-6,15186908
90.5,-7,15186908
1.0,-8,15186907
2.0,-12,15186907
3.0,-51,15186907
4.0,-37,15186907
5.0,-32,15186907
6.0,-56,15186907
7.0,-35,15186907
8.0,-10,15186907
9.0,8,15186907
10.0,32,15186907
11.0,1,15186907
12.0,15,15186907
13.0,-12,15186907
14.0,-57,15186907
15.0,-47,15186907
16.0,-33,15186907
17.0,-13,15186907
18.0,-3,15186907
19.0,12,15186907
20.0,14,15186907
21.0,31,15186907
22.0,23,15186907
23.0,44,15186907
24.0,27,15186907
25.0,-31,15186907
26.0,16,15186907
27.0,9,15186907
28.0,5,15186907
29.0,12,15186907
30.0,7,15186907
31.0,1,15186907
32.0,-8,15186907
33.0,-10,15186907
34.0,-11,15186907
35.0,-13,15186907
36.0,-35,15186907
37.0,-26,15186907
38.0,-23,15186907
39.0,-20,15186907
40.0,-16,15186907
41.0,-16,15186907
42.0,-18,15186907
43.0,-24,15186907
44.0,-8,15186907
45.0,13,15186907
45.5,7,15186907
46.0,1,15186907
47.0,-9,15186907
48.0,10,15186907
49.0,22,15186907
50.0,16,15186907
51.0,9,15186907
52.0,5,15186907
53.0,2,15186907
54.0,-9,15186907
55.0,45,15186907
56.0,28,15186907
57.0,15,15186907
58.0,-16,15186907
59.0,-12,15186907
60.0,-11,15186907
61.0,21,15186907
62.0,22,15186907
63.0,17,15186907
64.0,47,15186907
65.0,38,15186907
66.0,22,15186907
67.0,30,15186907
68.0,18,15186907
69.0,-19,15186907
70.0,-8,15186907
71.0,-5,15186907
72.0,-4,15186907
73.0,24,15186907
74.0,33,15186907
75.0,28,15186907
76.0,-51,15186907
77.0,-40,15186907
78.0,31,15186907
79.0,-7,15186907
80.0,-1,15186907
81.0,28,15186907
82.0,14,15186907
83.0,2,15186907
84.0,-6,15186907
85.0,-3,15186907
86.0,-11,15186907
87.0,-25,15186907
88.0,-21,15186907
89.0,-62,15186907
90.0,-78,15186907
90.5,-32,15186907
1.0,-5,15186972
2.0,-30,15186972
3.0,-41,15186972
4.0,-20,15186972
5.0,-11,15186972
6.0,-40,15186972
7.0,-3,15186972
8.0,8,15186972
9.0,5,15186972
10.0,29,15186972
11.0,12,15186972
12.0,8,15186972
13.0,6,15186972
14.0,5,15186972
15.0,-16,15186972
16.0,-2,15186972
17.0,9,15186972
18.0,-6,15186972
19.0,3,15186972
20.0,5,15186972
21.0,5,15186972
22.0,27,15186972
23.0,10,15186972
24.0,-12,15186972
25.0,-5,15186972
26.0,-4,15186972
27.0,-5,15186972
28.0,-4,15186972
29.0,-14,15186972
30.0,-5,15186972
31.0,-1,15186972
32.0,-3,15186972
33.0,11,15186972
34.0,14,15186972
35.0,30,15186972
36.0,11,15186972
37.0,3,15186972
38.0,-6,15186972
39.0,9,15186972
40.0,9,15186972
41.0,47,15186972
42.0,33,15186972
43.0,16,15186972
44.0,33,15186972
45.0,26,15186972
45.5,-16,15186972
46.0,8,15186972
47.0,12,15186972
48.0,20,15186972
49.0,8,15186972
50.0,-27,15186972
51.0,-43,15186972
52.0,-18,15186972
53.0,-14,15186972
54.0,17,15186972
55.0,11,15186972
56.0,42,15186972
57.0,22,15186972
58.0,11,15186972
59.0,3,15186972
60.0,-24,15186972
61.0,-39,15186972
62.0,-67,15186972
63.0,-42,15186972
64.0,-25,15186972
65.0,-84,15186972
66.0,-50,15186972
67.0,-51,15186972
68.0,-23,15186972
69.0,-14,15186972
70.0,4,15186972
71.0,4,15186972
72.0,18,15186972
73.0,14,15186972
74.0,6,15186972
75.0,6,15186972
76.0,6,15186972
77.0,-18,15186972
78.0,-22,15186972
79.0,-14,15186972
80.0,-44,15186972
81.0,-18,15186972
82.0,-33,15186972
83.0,42,15186972
84.0,31,15186972
85.0,20,15186972
86.0,6,15186972
87.0,-6,15186972
88.0,-9,15186972
89.0,-21,15186972
90.0,-18,15186972
90.5,-56,15186972
1.0,-6,15186973
2.0,25,15186973
3.0,3,15186973
4.0,-5,15186973
5.0,-1,15186973
6.0,-35,15186973
7.0,-28,15186973
8.0,-32,15186973
9.0,-16,15186973
10.0,11,15186973
11.0,-43,15186973
12.0,-51,15186973
13.0,72,15186973
14.0,18,15186973
15.0,10,15186973
16.0,13,15186973
17.0,9,15186973
18.0,-25,15186973
19.0,-33,15186973
20.0,-25,15186973
21.0,-69,15186973
22.0,-54,15186973
23.0,-45,15186973
24.0,-24,15186973
25.0,-17,15186973
26.0,-9,15186973
27.0,-8,15186973
28.0,-7,15186973
29.0,-10,15186973
30.0,-60,15186973
31.0,-71,15186973
32.0,-76,15186973
33.0,-43,15186973
34.0,-29,15186973
35.0,-13,15186973
36.0,-7,15186973
37.0,6,15186973
38.0,-9,15186973
39.0,-10,15186973
40.0,-48,15186973
41.0,-44,15186973
42.0,-54,15186973
43.0,-38,15186973
44.0,-83,15186973
45.0,-46,15186973
45.5,1,15186973
46.0,-7,15186973
47.0,-11,15186973
48.0,-24,15186973
49.0,-24,15186973
50.0,-14,15186973
51.0,-14,15186973
52.0,11,15186973
53.0,5,15186973
54.0,6,15186973
55.0,23,15186973
56.0,7,15186973
57.0,-19,15186973
58.0,-17,15186973
59.0,-16,15186973
60.0,-12,15186973
61.0,-19,15186973
62.0,-77,15186973
63.0,-51,15186973
64.0,-44,15186973
65.0,-100,15186973
66.0,-45,15186973
67.0,-85,15186973
68.0,-56,15186973
69.0,-68,15186973
70.0,-58,15186973
71.0,-39,15186973
72.0,-21,15186973
73.0,-15,15186973
74.0,-12,15186973
75.0,-3,15186973
76.0,23,15186973
77.0,83,15186973
78.0,49,15186973
79.0,-33,15186973
80.0,-15,15186973
81.0,-59,15186973
82.0,-46,15186973
83.0,-48,15186973
84.0,-34,15186973
85.0,-22,15186973
86.0,-27,15186973
87.0,-56,15186973
88.0,-40,15186973
89.0,-31,15186973
90.0,-24,15186973
90.5,21,15186973
1.0,-4,15186891
2.0,-6,15186891
3.0,-20,15186891
4.0,-57,15186891
5.0,-70,15186891
6.0,-40,15186891
7.0,-23,15186891
8.0,-23,15186891
9.0,-17,15186891
10.0,-63,15186891
11.0,-44,15186891
12.0,-38,15186891
13.0,-14,15186891
14.0,11,15186891
15.0,23,15186891
16.0,4,15186891
17.0,-15,15186891
18.0,11,15186891
19.0,1,15186891
20.0,-5,15186891
21.0,-42,15186891
22.0,-18,15186891
23.0,-18,15186891
24.0,-18,15186891
25.0,-16,15186891
26.0,-12,15186891
27.0,-12,15186891
28.0,-4,15186891
29.0,3,15186891
30.0,4,15186891
31.0,5,15186891
32.0,6,15186891
33.0,8,15186891
34.0,-16,15186891
35.0,-21,15186891
36.0,-21,15186891
37.0,-45,15186891
38.0,-26,15186891
39.0,-13,15186891
40.0,-5,15186891
41.0,10,15186891
42.0,12,15186891
43.0,14,15186891
44.0,26,15186891
45.0,5,15186891
45.5,-18,15186891
46.0,1,15186891
47.0,15,15186891
48.0,44,15186891
49.0,19,15186891
50.0,48,15186891
51.0,21,15186891
52.0,-21,15186891
53.0,13,15186891
54.0,19,15186891
55.0,33,15186891
56.0,23,15186891
57.0,18,15186891
58.0,11,15186891
59.0,-8,15186891
60.0,-28,15186891
61.0,-35,15186891
62.0,-5,15186891
63.0,-11,15186891
64.0,-2,15186891
65.0,4,15186891
66.0,-6,15186891
67.0,5,15186891
68.0,-9,15186891
69.0,-13,15186891
70.0,-7,15186891
71.0,-2,15186891
72.0,-14,15186891
73.0,-4,15186891
74.0,4,15186891
75.0,4,15186891
76.0,13,15186891
77.0,5,15186891
78.0,-7,15186891
79.0,-2,15186891
80.0,-1,15186891
81.0,-1,15186891
82.0,7,15186891
83.0,-7,15186891
84.0,5,15186891
85.0,7,15186891
86.0,11,15186891
87.0,13,15186891
88.0,1,15186891
89.0,1,15186891
90.0,-21,15186891
90.5,-5,15186891
1.0,-5,15186887
2.0,-14,15186887
3.0,-100,15186887
4.0,-68,15186887
5.0,-34,15186887
6.0,-23,15186887
7.0,-32,15186887
8.0,-14,15186887
9.0,-23,15186887
10.0,-21,15186887
11.0,16,15186887
12.0,11,15186887
13.0,9,15186887
14.0,35,15186887
15.0,-36,15186887
16.0,-10,15186887
17.0,-15,15186887
18.0,-28,15186887
19.0,-20,15186887
20.0,-4,15186887
21.0,11,15186887
22.0,6,15186887
23.0,12,15186887
24.0,7,15186887
25.0,4,15186887
26.0,2,15186887
27.0,-3,15186887
28.0,-12,15186887
29.0,-26,15186887
30.0,-32,15186887
31.0,-38,15186887
32.0,45,15186887
33.0,21,15186887
34.0,16,15186887
35.0,16,15186887
36.0,13,15186887
37.0,6,15186887
38.0,8,15186887
39.0,2,15186887
40.0,5,15186887
41.0,4,15186887
42.0,-7,15186887
43.0,-32,15186887
44.0,-25,15186887
45.0,22,15186887
45.5,-44,15186887
46.0,-5,15186887
47.0,-8,15186887
48.0,-34,15186887
49.0,-100,15186887
50.0,-56,15186887
51.0,-30,15186887
52.0,-27,15186887
53.0,-10,15186887
54.0,6,15186887
55.0,-8,15186887
56.0,-9,15186887
57.0,-20,15186887
58.0,-10,15186887
59.0,16,15186887
60.0,9,15186887
61.0,-42,15186887
62.0,-28,15186887
63.0,-98,15186887
64.0,-100,15186887
65.0,-87,15186887
66.0,-49,15186887
67.0,-42,15186887
68.0,-21,15186887
69.0,-7,15186887
70.0,-4,15186887
71.0,8,15186887
72.0,23,15186887
73.0,12,15186887
74.0,8,15186887
75.0,6,15186887
76.0,-14,15186887
77.0,-41,15186887
78.0,-25,15186887
79.0,-1,15186887
80.0,54,15186887
81.0,39,15186887
82.0,24,15186887
83.0,33,15186887
84.0,2,15186887
85.0,4,15186887
86.0,6,15186887
87.0,-4,15186887
88.0,-9,15186887
89.0,23,15186887
90.0,23,15186887
90.5,60,15186887
1.0,-8,15186771
2.0,-8,15186771
3.0,10,15186771
4.0,42,15186771
5.0,70,15186771
6.0,28,15186771
7.0,36,15186771
8.0,2,15186771
9.0,19,15186771
10.0,5,15186771
11.0,10,15186771
12.0,3,15186771
13.0,2,15186771
14.0,7,15186771
15.0,53,15186771
16.0,31,15186771
17.0,34,15186771
18.0,20,15186771
19.0,15,15186771
20.0,10,15186771
21.0,10,15186771
22.0,-12,15186771
23.0,-22,15186771
24.0,-9,15186771
25.0,-1,15186771
26.0,5,15186771
27.0,8,15186771
28.0,23,15186771
29.0,31,15186771
30.0,51,15186771
31.0,32,15186771
32.0,17,15186771
33.0,17,15186771
34.0,21,15186771
35.0,32,15186771
36.0,24,15186771
37.0,19,15186771
38.0,15,15186771
39.0,13,15186771
40.0,72,15186771
41.0,36,15186771
42.0,-34,15186771
43.0,36,15186771
44.0,17,15186771
45.0,4,15186771
45.5,27,15186771
46.0,7,15186771
47.0,29,15186771
48.0,30,15186771
49.0,27,15186771
50.0,25,15186771
51.0,94,15186771
52.0,55,15186771
53.0,24,15186771
54.0,28,15186771
55.0,17,15186771
56.0,60,15186771
57.0,37,15186771
58.0,24,15186771
59.0,46,15186771
60.0,27,15186771
61.0,-13,15186771
62.0,31,15186771
63.0,100,15186771
64.0,82,15186771
65.0,53,15186771
66.0,37,15186771
67.0,31,15186771
68.0,15,15186771
69.0,12,15186771
70.0,8,15186771
71.0,9,15186771
72.0,33,15186771
73.0,9,15186771
74.0,10,15186771
75.0,45,15186771
76.0,28,15186771
77.0,75,15186771
78.0,58,15186771
79.0,42,15186771
80.0,99,15186771
81.0,100,15186771
82.0,46,15186771
83.0,55,15186771
84.0,42,15186771
85.0,28,15186771
86.0,76,15186771
87.0,82,15186771
88.0,59,15186771
89.0,43,15186771
90.0,58,15186771
90.5,77,15186771
1.0,-5,15186537
2.0,-33,15186537
3.0,-27,15186537
4.0,-29,15186537
5.0,-76,15186537
6.0,-85,15186537
7.0,-86,15186537
8.0,-52,15186537
9.0,-69,15186537
10.0,-42,15186537
11.0,-19,15186537
12.0,-26,15186537
13.0,26,15186537
14.0,42,15186537
15.0,14,15186537
16.0,-12,15186537
17.0,-39,15186537
18.0,-33,15186537
19.0,-31,15186537
20.0,-64,15186537
21.0,-8,15186537
22.0,-9,15186537
23.0,-37,15186537
24.0,-73,15186537
25.0,-42,15186537
26.0,-29,15186537
27.0,-19,15186537
28.0,-33,15186537
29.0,-14,15186537
30.0,-9,15186537
31.0,-6,15186537
32.0,22,15186537
33.0,-20,15186537
34.0,8,15186537
35.0,-9,15186537
36.0,-15,15186537
37.0,-10,15186537
38.0,13,15186537
39.0,7,15186537
40.0,4,15186537
41.0,4,15186537
42.0,-4,15186537
43.0,-17,15186537
44.0,-1,15186537
45.0,-39,15186537
45.5,-23,15186537
46.0,7,15186537
47.0,12,15186537
48.0,30,15186537
49.0,19,15186537
50.0,75,15186537
51.0,55,15186537
52.0,34,15186537
53.0,20,15186537
54.0,33,15186537
55.0,64,15186537
56.0,43,15186537
57.0,4,15186537
58.0,3,15186537
59.0,-3,15186537
60.0,-5,15186537
61.0,-15,15186537
62.0,-15,15186537
63.0,-37,15186537
64.0,-4,15186537
65.0,-12,15186537
66.0,-6,15186537
67.0,-26,15186537
68.0,-42,15186537
69.0,-36,15186537
70.0,-21,15186537
71.0,-13,15186537
72.0,23,15186537
73.0,12,15186537
74.0,36,15186537
75.0,28,15186537
76.0,39,15186537
77.0,49,15186537
78.0,44,15186537
79.0,57,15186537
80.0,22,15186537
81.0,-34,15186537
82.0,-15,15186537
83.0,10,15186537
84.0,28,15186537
85.0,3,15186537
86.0,-6,15186537
87.0,-8,15186537
88.0,25,15186537
89.0,9,15186537
90.0,-11,15186537
90.5,-30,15186537
1.0,3,15186803
2.0,5,15186803
3.0,9,15186803
4.0,13,15186803
5.0,7,15186803
6.0,6,15186803
7.0,-4,15186803
8.0,-6,15186803
9.0,-7,15186803
10.0,-16,15186803
11.0,24,15186803
12.0,10,15186803
13.0,-24,15186803
14.0,-21,15186803
15.0,-16,15186803
16.0,-16,15186803
17.0,-15,15186803
18.0,-35,15186803
19.0,-16,15186803
20.0,-30,15186803
21.0,-13,15186803
22.0,-1,15186803
23.0,4,15186803
24.0,36,15186803
25.0,22,15186803
26.0,11,15186803
27.0,5,15186803
28.0,6,15186803
29.0,-4,15186803
30.0,15,15186803
31.0,11,15186803
32.0,9,15186803
33.0,8,15186803
34.0,17,15186803
35.0,6,15186803
36.0,7,15186803
37.0,-6,15186803
38.0,21,15186803
39.0,55,15186803
40.0,38,15186803
41.0,51,15186803
42.0,51,15186803
43.0,50,15186803
44.0,24,15186803
45.0,12,15186803
45.5,-26,15186803
46.0,-5,15186803
47.0,-56,15186803
48.0,-30,15186803
49.0,31,15186803
50.0,34,15186803
51.0,11,15186803
52.0,-11,15186803
53.0,4,15186803
54.0,5,15186803
55.0,10,15186803
56.0,13,15186803
57.0,41,15186803
58.0,29,15186803
59.0,60,15186803
60.0,36,15186803
61.0,16,15186803
62.0,13,15186803
63.0,15,15186803
64.0,4,15186803
65.0,10,15186803
66.0,22,15186803
67.0,7,15186803
68.0,-9,15186803
69.0,18,15186803
70.0,7,15186803
71.0,1,15186803
72.0,-2,15186803
73.0,2,15186803
74.0,-32,15186803
75.0,-36,15186803
76.0,85,15186803
77.0,4,15186803
78.0,1,15186803
79.0,-8,15186803
80.0,-12,15186803
81.0,-19,15186803
82.0,-21,15186803
83.0,-23,15186803
84.0,-7,15186803
85.0,63,15186803
86.0,50,15186803
87.0,53,15186803
88.0,36,15186803
89.0,-38,15186803
90.0,-19,15186803
90.5,-29,15186803
1.0,-4,15186841
2.0,-13,15186841
3.0,-40,15186841
4.0,-31,15186841
5.0,-22,15186841
6.0,21,15186841
7.0,17,15186841
8.0,9,15186841
9.0,-11,15186841
10.0,-52,15186841
11.0,-44,15186841
12.0,-22,15186841
13.0,17,15186841
14.0,10,15186841
15.0,13,15186841
16.0,-15,15186841
17.0,-57,15186841
18.0,-45,15186841
19.0,-46,15186841
20.0,-45,15186841
21.0,-87,15186841
22.0,-55,15186841
23.0,-53,15186841
24.0,-37,15186841
25.0,-25,15186841
26.0,-15,15186841
27.0,-13,15186841
28.0,18,15186841
29.0,7,15186841
30.0,4,15186841
31.0,3,15186841
32.0,21,15186841
33.0,26,15186841
34.0,3,15186841
35.0,1,15186841
36.0,15,15186841
37.0,-8,15186841
38.0,-6,15186841
39.0,-11,15186841
40.0,-14,15186841
41.0,12,15186841
42.0,-39,15186841
43.0,-25,15186841
44.0,-17,15186841
45.0,-39,15186841
45.5,5,15186841
46.0,5,15186841
47.0,23,15186841
48.0,20,15186841
49.0,-13,15186841
50.0,5,15186841
51.0,1,15186841
52.0,-4,15186841
53.0,-4,15186841
54.0,10,15186841
55.0,-11,15186841
56.0,4,15186841
57.0,1,15186841
58.0,-9,15186841
59.0,-42,15186841
60.0,-25,15186841
61.0,-10,15186841
62.0,-5,15186841
63.0,-15,15186841
64.0,-31,15186841
65.0,30,15186841
66.0,5,15186841
67.0,1,15186841
68.0,-5,15186841
69.0,-3,15186841
70.0,-6,15186841
71.0,-6,15186841
72.0,4,15186841
73.0,-12,15186841
74.0,-33,15186841
75.0,-16,15186841
76.0,-5,15186841
77.0,-15,15186841
78.0,-17,15186841
79.0,16,15186841
80.0,5,15186841
81.0,22,15186841
82.0,14,15186841
83.0,37,15186841
84.0,10,15186841
85.0,1,15186841
86.0,33,15186841
87.0,-35,15186841
88.0,-10,15186841
89.0,-3,15186841
90.0,3,15186841
90.5,-17,15186841
1.0,-6,15186822
2.0,-10,15186822
3.0,-12,15186822
4.0,-55,15186822
5.0,-38,15186822
6.0,-31,15186822
7.0,-27,15186822
8.0,-25,15186822
9.0,-21,15186822
10.0,-63,15186822
11.0,-74,15186822
12.0,-52,15186822
13.0,-100,15186822
14.0,-100,15186822
15.0,-60,15186822
16.0,-78,15186822
17.0,-38,15186822
18.0,-47,15186822
19.0,-32,15186822
20.0,-29,15186822
21.0,-28,15186822
22.0,-22,15186822
23.0,-17,15186822
24.0,-8,15186822
25.0,-6,15186822
26.0,6,15186822
27.0,-6,15186822
28.0,-50,15186822
29.0,-29,15186822
30.0,38,15186822
31.0,-24,15186822
32.0,-7,15186822
33.0,16,15186822
34.0,3,15186822
35.0,-2,15186822
36.0,3,15186822
37.0,23,15186822
38.0,12,15186822
39.0,19,15186822
40.0,-25,15186822
41.0,-9,15186822
42.0,-23,15186822
43.0,-42,15186822
44.0,-46,15186822
45.0,-56,15186822
45.5,-37,15186822
46.0,7,15186822
47.0,-25,15186822
48.0,-6,15186822
49.0,13,15186822
50.0,1,15186822
51.0,-36,15186822
52.0,-24,15186822
53.0,-19,15186822
54.0,-49,15186822
55.0,48,15186822
56.0,21,15186822
57.0,10,15186822
58.0,8,15186822
59.0,43,15186822
60.0,38,15186822
61.0,-36,15186822
62.0,-59,15186822
63.0,-59,15186822
64.0,-20,15186822
65.0,-11,15186822
66.0,-11,15186822
67.0,-32,15186822
68.0,-25,15186822
69.0,-20,15186822
70.0,-16,15186822
71.0,-39,15186822
72.0,-25,15186822
73.0,-24,15186822
74.0,-10,15186822
75.0,9,15186822
76.0,10,15186822
77.0,54,15186822
78.0,34,15186822
79.0,3,15186822
80.0,-5,15186822
81.0,-4,15186822
82.0,-33,15186822
83.0,-12,15186822
84.0,61,15186822
85.0,24,15186822
86.0,-35,15186822
87.0,12,15186822
88.0,-2,15186822
89.0,-6,15186822
90.0,-6,15186822
90.5,-46,15186822
1.0,-5,15186828
2.0,-9,15186828
3.0,9,15186828
4.0,8,15186828
5.0,51,15186828
6.0,28,15186828
7.0,16,15186828
8.0,10,15186828
9.0,6,15186828
10.0,-4,15186828
11.0,-2,15186828
12.0,-65,15186828
13.0,-42,15186828
14.0,-82,15186828
15.0,-42,15186828
16.0,-24,15186828
17.0,14,15186828
18.0,-20,15186828
19.0,18,15186828
20.0,12,15186828
21.0,-12,15186828
22.0,75,15186828
23.0,49,15186828
24.0,20,15186828
25.0,20,15186828
26.0,13,15186828
27.0,6,15186828
28.0,7,15186828
29.0,9,15186828
30.0,9,15186828
31.0,15,15186828
32.0,13,15186828
33.0,28,15186828
34.0,-44,15186828
35.0,-11,15186828
36.0,12,15186828
